tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1002006,cust_01003,True,Thu May 04 18:30:00 +0000 2023,"@AppleSupport customer service today was amazing, appreciate you guys",1002007,
1002007,AppleSupport,False,Thu May 04 18:43:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1002006
1002008,cust_01004,True,Fri Oct 13 07:42:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1002009,
1002009,AppleSupport,False,Fri Oct 13 08:12:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1002008
1002010,cust_01005,True,Mon Jul 17 06:31:00 +0000 2023,@AppleSupport how do i transfer photos from my old iphone to the new one,1002011,
1002011,AppleSupport,False,Mon Jul 17 07:32:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1002010
1002012,cust_01006,True,Sat Sep 16 03:58:00 +0000 2023,"@AppleSupport phone fell in water and now it won't power on, please help",1002013,
1002013,AppleSupport,False,Sat Sep 16 04:25:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1002012
1002014,cust_01007,True,Tue May 23 13:10:00 +0000 2023,"@AppleSupport my phone won't update past ios 16.2, keeps failing",1002015,
1002015,AppleSupport,False,Tue May 23 14:11:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1002014
1002016,cust_01008,True,Wed May 17 00:30:00 +0000 2023,"@AppleSupport screen is unresponsive and phone is warm, won't do anything",1002017,
1002017,AppleSupport,False,Wed May 17 01:28:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1002016
1002018,cust_01009,True,Sun Mar 19 12:32:00 +0000 2023,"@AppleSupport battery swelled up and is pushing the screen out, is this covered?",1002019,
1002019,AppleSupport,False,Sun Mar 19 12:41:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1002018
1002020,cust_01010,True,Wed Jan 10 13:12:00 +0000 2024,"@AppleSupport my kid made in app purchases without permission, can i get refunded",1002021,
1002021,AppleSupport,False,Wed Jan 10 14:18:00 +0000 2024,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1002020
1002022,cust_01011,True,Thu Aug 10 03:43:00 +0000 2023,shoutout to @AppleSupport for actually fixing my issue in 10 minutes,1002023,
1002023,AppleSupport,False,Thu Aug 10 04:20:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1002022
1002024,cust_01012,True,Fri Feb 03 17:06:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1002025,
1002025,AppleSupport,False,Fri Feb 03 17:21:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1002024
1002026,cust_01013,True,Thu Jan 11 22:17:00 +0000 2024,"@AppleSupport battery swelled up and is pushing the screen out, is this covered?",1002027,
1002027,AppleSupport,False,Thu Jan 11 22:56:00 +0000 2024,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1002026
1002028,cust_01014,True,Sat Feb 18 05:32:00 +0000 2023,@AppleSupport is it normal for my iPhone XR to get hot and lose battery this fast,1002029,
1002029,AppleSupport,False,Sat Feb 18 07:02:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1002028
1002030,cust_01015,True,Mon Mar 27 05:21:00 +0000 2023,@AppleSupport since the 16.1 update wifi keeps dropping every few minutes,1002031,
1002031,AppleSupport,False,Mon Mar 27 05:46:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1002030
1002032,cust_01016,True,Thu Feb 09 05:43:00 +0000 2023,@AppleSupport ordered my iPhone 14 2 weeks ago and it still says preparing to ship,1002033,
1002033,AppleSupport,False,Thu Feb 09 06:00:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1002032
1002034,cust_01017,True,Mon Jan 09 18:43:00 +0000 2023,"@AppleSupport battery health is at 78% and phone dies by 2pm, is this normal",1002035,
1002035,AppleSupport,False,Mon Jan 09 19:24:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1002034
1002036,cust_01018,True,Sun Aug 20 15:47:00 +0000 2023,@AppleSupport two factor authentication won't send code to my trusted device,1002037,
1002037,AppleSupport,False,Sun Aug 20 15:51:00 +0000 2023,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1002036
1002038,cust_01019,True,Sun Jun 04 22:21:00 +0000 2023,"@AppleSupport can't sign into icloud on my new phone, says account disabled",1002039,
1002039,AppleSupport,False,Sun Jun 04 22:26:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1002038
1002040,cust_01020,True,Sun Jul 30 07:42:00 +0000 2023,"@AppleSupport phone fell in water and now it won't power on, please help",1002041,
1002041,AppleSupport,False,Sun Jul 30 07:56:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1002040
1002042,cust_01021,True,Thu Jul 13 20:06:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1002043,
1002043,AppleSupport,False,Thu Jul 13 20:51:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1002042
1002044,cust_01022,True,Sun Oct 29 13:17:00 +0000 2023,"@AppleSupport my kid made in app purchases without permission, can i get refunded",1002045,
1002045,AppleSupport,False,Sun Oct 29 14:15:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1002044
1002046,cust_01023,True,Wed Oct 18 11:18:00 +0000 2023,@AppleSupport how do i transfer photos from my old iphone to the new one,1002047,
1002047,AppleSupport,False,Wed Oct 18 12:27:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1002046
1002048,cust_01024,True,Thu Nov 16 17:42:00 +0000 2023,"@AppleSupport tracking hasn't updated in 5 days, where is my order",1002049,
1002049,AppleSupport,False,Thu Nov 16 17:50:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1002048
1002050,cust_01025,True,Thu May 25 18:07:00 +0000 2023,"@AppleSupport screen cracked, is it covered under applecare?",1002051,
1002051,AppleSupport,False,Thu May 25 18:16:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1002050
1002052,cust_01026,True,Sun Mar 12 11:56:00 +0000 2023,@AppleSupport my order says delivered but i never got it,1002053,
1002053,AppleSupport,False,Sun Mar 12 12:17:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1002052
1002054,cust_01027,True,Thu Aug 10 18:58:00 +0000 2023,"@AppleSupport screen cracked, is it covered under applecare?",1002055,
1002055,AppleSupport,False,Thu Aug 10 20:22:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1002054
1002056,cust_01028,True,Sat Aug 05 12:57:00 +0000 2023,"@AppleSupport charged twice for the same app purchase, need a refund",1002057,
1002057,AppleSupport,False,Sat Aug 05 14:26:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1002056
1002058,cust_01029,True,Tue Oct 24 04:43:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1002059,
1002059,AppleSupport,False,Tue Oct 24 04:56:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1002058
1002060,cust_01030,True,Wed Oct 18 20:29:00 +0000 2023,"@AppleSupport estimated delivery keeps getting pushed back, what's going on",1002061,
1002061,AppleSupport,False,Wed Oct 18 21:12:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1002060
1002062,cust_01031,True,Sun Dec 17 22:22:00 +0000 2023,"@AppleSupport customer service today was amazing, appreciate you guys",1002063,
1002063,AppleSupport,False,Sun Dec 17 23:36:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1002062
1002064,cust_01032,True,Sun Jan 28 13:05:00 +0000 2024,@AppleSupport why does my iPhone 13 mini lose 20% battery in an hour just sitting there,1002065,
1002065,AppleSupport,False,Sun Jan 28 14:17:00 +0000 2024,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1002064
1002066,cust_01033,True,Sat Jan 28 12:08:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1002067,
1002067,AppleSupport,False,Sat Jan 28 12:45:00 +0000 2023,Sorry for the delay! Please DM us your order number and we'll check with the shipping carrier on our end.,,1002066
1002068,cust_01034,True,Tue Jun 20 19:06:00 +0000 2023,"@AppleSupport my phone won't update past ios 15.7, keeps failing",1002069,
1002069,AppleSupport,False,Tue Jun 20 20:35:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1002068
1002070,cust_01035,True,Sun Jan 14 22:03:00 +0000 2024,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1002071,
1002071,AppleSupport,False,Sun Jan 14 23:32:00 +0000 2024,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1002070
1002072,cust_01036,True,Sun Jun 04 20:19:00 +0000 2023,"@AppleSupport my iPhone XR won't turn on at all, screen is completely black",1002073,
1002073,AppleSupport,False,Sun Jun 04 20:41:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1002072
1002074,cust_01037,True,Sun Sep 24 03:15:00 +0000 2023,@AppleSupport update to ios 17.0 and now my apps keep crashing constantly,1002075,
1002075,AppleSupport,False,Sun Sep 24 03:33:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1002074
1002076,cust_01038,True,Thu Jul 27 15:11:00 +0000 2023,"@AppleSupport tracking hasn't updated in 5 days, where is my order",1002077,
1002077,AppleSupport,False,Thu Jul 27 15:29:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1002076
1002078,cust_01039,True,Thu Mar 16 20:01:00 +0000 2023,@AppleSupport cancelled my subscription but still got charged this month,1002079,
1002079,AppleSupport,False,Thu Mar 16 21:13:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1002078
1002080,cust_01040,True,Fri Sep 01 15:18:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1002081,
1002081,AppleSupport,False,Fri Sep 01 15:34:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1002080
1002082,cust_01041,True,Wed Aug 02 13:09:00 +0000 2023,@AppleSupport how do i transfer photos from my old iphone to the new one,1002083,
1002083,AppleSupport,False,Wed Aug 02 13:50:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1002082
1002084,cust_01042,True,Mon Nov 27 20:57:00 +0000 2023,@AppleSupport is it normal for my iPhone XR to get hot and lose battery this fast,1002085,
1002085,AppleSupport,False,Mon Nov 27 21:35:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1002084
1002086,cust_01043,True,Thu Mar 23 11:32:00 +0000 2023,@AppleSupport is it normal for my iPhone 13 to get hot and lose battery this fast,1002087,
1002087,AppleSupport,False,Thu Mar 23 11:57:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1002086
1002088,cust_01044,True,Fri Jun 30 20:46:00 +0000 2023,"@AppleSupport screen is unresponsive and phone is warm, won't do anything",1002089,
1002089,AppleSupport,False,Fri Jun 30 21:39:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1002088
